snapshot_date,customer_id,stock_code,quantity,avg_cost,market_value
2021-04-29,CUS000336,PGC,500,9003.49,5840000
2021-04-29,CUS000336,BFC,2000,10665.98,28160000
2021-04-29,CUS000336,TCM,2200,37641.38,119240000
2021-04-29,CUS000336,ABS,2000,29524.22,120180000
2021-04-29,CUS000336,LIG,1900,8734.66,13585000
2021-04-29,CUS000337,BCM,800,53119.56,41712000
2021-04-29,CUS000337,CKG,7200,10665.98,72504000
2021-04-29,CUS000337,IDV,3800,23324.94,94012000
2021-04-29,CUS000337,RIC,1500,44476.61,31200000
2021-04-29,CUS000337,LAS,19400,8953.41,164512000
2021-04-29,CUS000337,NHA,8200,21221.78,115128000
2021-04-29,CUS000337,CIG,4900,7411.1,44100000
2021-04-29,CUS000337,HSG,11600,16965.41,197200000
2021-04-29,CUS000337,SSI,7100,11266.88,75260000
2021-04-29,CUS000337,DRC,11600,15172.73,174116000
2021-04-29,CUS000338,NTL,1300,9394.07,10881000
2021-04-29,CUS000338,TNT,1200,8322.47,9840000
2021-04-29,CUS000339,MCP,300,15863.76,6543000
2021-04-29,CUS000339,CSM,1100,16962.68,18315000
2021-04-29,CUS000339,HUT,2900,5778.66,17139000
2021-04-29,CUS000342,NBB,2800,18377.53,73276000
2021-04-29,CUS000342,G36,36100,6532.55,349809000
2021-04-29,CUS000342,SCI,1500,13800.67,56250000
2021-04-29,CUS000342,POW,24200,7831.73,242242000
2021-04-29,CUS000342,BCM,3100,38337.74,161634000
2021-04-29,CUS000342,THD,2200,58677.89,374880000
2021-04-29,CUS000342,TCM,3400,25478.16,184280000
2021-04-29,CUS000342,BVS,3500,19490.05,62545000
2021-04-29,CUS000342,SGT,5300,10055.06,58035000
2021-04-29,CUS000342,HBC,8600,16885.29,119970000
2021-04-29,CUS000343,APS,1500,7060.57,14385000
2021-04-29,CUS000343,NLG,400,27070.54,10956000
2021-04-29,CUS000344,LIX,400,21632.4,8388000
2021-04-29,CUS000344,GLT,300,15042.53,4899000
2021-04-29,CUS000344,TDT,1900,7624.58,12312000
2021-04-29,CUS000344,HPG,400,18117.13,8728000
2021-04-29,CUS000344,HNG,700,12178.24,8050000
2021-04-29,CUS000344,VGT,500,15172.73,6515000
2021-04-29,CUS000344,SHB,300,10185.25,3234000
2021-04-29,CUS000344,ACM,1200,4797.19,4560000
2021-04-29,CUS000344,MSN,100,83054.4,8035000
2021-04-29,CUS000344,ABS,100,68843.11,6009000
2021-04-29,CUS000344,TSC,500,8332.48,4810000
2021-04-29,CUS000346,SIP,500,47491.13,23725000
2021-04-29,CUS000346,BID,600,22613.87,13062000
2021-04-29,CUS000346,VGI,5200,37225.75,158444000
2021-04-29,CUS000346,VRE,5200,32348.45,160680000
2021-04-29,CUS000346,NAB,6200,4917.36,31000000
2021-04-29,CUS000346,VIX,21600,7931.88,171936000
2021-04-29,CUS000347,THB,500,8753.11,4930000
2021-04-29,CUS000347,POW,200,11136.68,2002000
2021-04-29,CUS000347,PVL,1200,3571.82,4320000
2021-04-29,CUS000347,FID,1700,4751.23,7140000
2021-04-29,CUS000347,BVG,300,4546.81,1581000
2021-04-29,CUS000348,PVT,1400,9160.39,13412000
2021-04-29,CUS000348,SGB,1600,12386.05,18336000
2021-04-29,CUS000348,POW,1400,11142.21,14014000
2021-04-29,CUS000348,DPR,1300,19399.06,24557000
2021-04-29,CUS000348,RIC,700,25568.29,14560000
2021-04-29,CUS000349,SHB,5600,6429.81,60368000
2021-04-29,CUS000349,DHM,200,7651.46,1802000
2021-04-29,CUS000349,SCI,700,32068.03,26250000
2021-04-29,CUS000349,PVD,800,6479.7,6800000
2021-04-29,CUS000349,AMV,2900,10245.34,30537000
2021-04-29,CUS000349,TDC,700,18157.19,9828000
2021-04-29,CUS000349,SGT,700,10866.27,7665000
2021-04-29,CUS000349,NHA,600,21498.87,8424000
2021-04-29,CUS000349,HDG,800,17155.69,12344000
2021-04-29,CUS000349,VHD,500,15174.73,7050000
2021-04-29,CUS000349,TLH,900,13423.44,11772000
2021-04-29,CUS000349,NTP,700,15523.25,10906000
2021-04-29,CUS000350,XMC,1400,11671.05,15526000
2021-04-29,CUS000351,POW,9000,8554.03,90090000
2021-04-29,CUS000351,CMG,500,13297.46,7345000
2021-04-29,CUS000351,LMH,6300,1071.61,21420000
2021-04-29,CUS000351,VCB,1300,35613.34,56225000
2021-04-29,CUS000351,SIP,400,34531.72,18980000
2021-04-29,CUS000351,VNE,5600,5958.93,38640000
2021-04-29,CUS000351,ABS,600,27471.15,36054000
2021-04-29,CUS000351,HII,9700,14351.5,137061000
2021-04-29,CUS000351,SHS,17700,8883.31,154521000
2021-04-29,CUS000351,VJC,1300,105247.63,124891000
2021-04-29,CUS000351,LGL,3400,6129.18,22100000
2021-04-29,CUS000351,ART,10700,6389.57,88810000
2021-04-29,CUS000351,NDN,2100,17265.86,31794000
2021-04-29,CUS000352,BTP,600,9013.5,5694000
2021-04-29,CUS000352,FPT,19600,25778.87,615048000
2021-04-29,CUS000352,HBC,3900,12268.38,54405000
2021-04-29,CUS000352,PVS,14500,13164.63,204015000
2021-04-29,CUS000352,KBC,2000,29834.69,56220000
2021-04-29,CUS000352,CMT,500,10649.95,7860000
2021-04-29,CUS000352,SAM,8400,9984.95,76608000
2021-04-29,CUS000352,HII,1600,12769.12,22608000
2021-04-29,CUS000352,ICT,2800,15943.88,37408000
2021-04-29,CUS000352,PVG,8300,8683.0,65072000
2021-04-29,CUS000352,VNH,18100,5117.66,85070000
2021-04-29,CUS000352,QNC,300,6890.32,2100000
2021-04-29,CUS000353,VIC,2900,46628.04,168838000
2021-04-29,CUS000353,BVH,200,54294.65,9906000
2021-04-29,CUS000353,NDN,600,12316.63,9084000
2021-04-29,CUS000353,AAA,9500,11997.97,127205000
2021-04-29,CUS000353,STB,1100,18698.01,26290000
2021-04-29,CUS000353,VPI,3000,21045.52,66900000
2021-04-29,CUS000353,VIT,1700,9163.73,15589000
2021-04-29,CUS000354,VTR,3400,24987.42,82246000
2021-04-29,CUS000354,MSN,3000,77145.54,241050000
2021-04-29,CUS000354,HU4,8900,18127.15,113119000
2021-04-29,CUS000354,TLH,14200,11767.62,185736000
2021-04-29,CUS000354,VGS,14500,13169.73,191835000
2021-04-29,CUS000355,KOS,600,23405.05,15540000
2021-04-29,CUS000355,VNM,1300,76808.61,89882000
2021-04-29,CUS000355,HCD,45300,2573.86,121857000
2021-04-29,CUS000356,SZC,3000,18766.77,61110000
2021-04-29,CUS000356,STB,400,18968.41,9560000
2021-04-29,CUS000356,CTR,300,50465.58,12600000
2021-04-29,CUS000357,S99,9000,15813.68,166950000
2021-04-29,CUS000357,NKG,5700,7280.9,70224000
2021-04-29,CUS000357,VEA,1400,26529.74,31654000
2021-04-29,CUS000357,PVV,13900,2043.06,43090000
2021-04-29,CUS000357,CTD,6100,47753.33,255468000
2021-04-29,CUS000357,CMS,1100,2824.23,4785000
2021-04-29,CUS000357,THD,400,151927.55,68160000
2021-04-29,CUS000357,STB,9100,18738.06,217490000
2021-04-29,CUS000357,CII,17500,19439.12,275275000
2021-04-29,CUS000359,POW,300,11086.6,3003000
2021-04-29,CUS000359,TCM,100,55232.72,5420000
2021-04-29,CUS000359,VIX,1200,7280.9,9552000
2021-04-29,CUS000359,AMS,200,12969.42,2046000
2021-04-29,CUS000360,TCB,1800,13986.5,34146000
2021-04-29,CUS000360,HTN,2300,12782.62,32384000
2021-04-29,CUS000360,BWE,500,21271.86,11065000
2021-04-29,CUS000360,PET,2700,12869.27,29646000
2021-04-29,CUS000360,POW,2400,10696.02,24024000
2021-04-29,CUS000360,NTL,2300,9494.22,19251000
2021-04-29,CUS000360,SHN,1600,10966.42,14080000
2021-04-29,CUS000361,DIC,10900,2423.77,23980000
2021-04-29,CUS000361,APG,12700,6040.39,68834000
2021-04-29,CUS000361,VNM,500,80410.43,34570000
2021-04-29,CUS000361,TDM,800,23825.69,17792000
2021-04-29,CUS000361,PVD,1000,10740.09,8500000
2021-04-29,CUS000361,MSN,1100,73707.67,88385000
2021-04-29,CUS000362,GEX,1400,9543.24,16926000
2021-04-29,CUS000362,KVC,2000,1842.76,7000000
2021-04-29,CUS000362,VEA,300,26621.54,6783000
2021-04-29,CUS000362,EIN,300,20390.54,4740000
2021-04-29,CUS000362,KDM,5100,6439.65,49674000
2021-04-29,CUS000362,APH,1400,38896.11,60060000
2021-04-29,CUS000362,MSN,300,76344.35,24105000
2021-04-29,CUS000362,FID,5600,4822.22,23520000
2021-04-29,CUS000362,CIG,2100,7611.4,18900000
2021-04-29,CUS000362,KSB,800,22193.24,17536000
2021-04-29,CUS000362,SHB,3900,10515.75,42042000
2021-04-29,CUS000362,SHI,4300,14931.67,64500000
2021-04-29,CUS000363,TNT,700,8192.27,5740000
2021-04-29,CUS000363,FID,2700,4446.66,11340000
2021-04-29,CUS000363,ACM,4700,3174.76,17860000
2021-04-29,CUS000363,LCM,1200,2834.24,3456000
2021-04-29,CUS000366,GAS,3000,56322.36,163110000
2021-04-29,CUS000366,KKC,900,10125.17,13374000
2021-04-29,CUS000366,POW,2200,11094.88,22022000
2021-04-29,CUS000366,SHS,4600,8642.94,40158000
2021-04-29,CUS000366,VHD,1200,13920.85,16920000
2021-04-29,CUS000366,BAB,2000,17335.97,34280000
2021-04-29,CUS000366,ABS,400,69914.71,24036000
2021-04-29,CUS000366,GMD,1400,23975.91,34440000
2021-04-29,CUS000367,VRG,300,12488.7,5199000
2021-04-29,CUS000367,KSB,800,19358.99,17536000
2021-04-29,CUS000367,CTG,1200,15583.34,22404000
2021-04-29,CUS000367,VIP,3700,4827.23,19536000
2021-04-29,CUS000367,VTO,11600,5579.05,64844000
2021-04-29,CUS000367,CTD,1000,50060.98,41880000
2021-04-29,CUS000367,SBS,5600,8042.05,43120000
2021-04-29,CUS000367,PVM,1200,21412.07,20448000
2021-04-29,CUS000367,HQC,10100,4427.42,39188000
2021-04-29,CUS000368,PVI,100,19059.46,2118000
2021-04-29,CUS000368,CLW,200,19338.97,4944000
2021-04-29,CUS000368,TTF,1100,5638.44,8415000
2021-04-29,CUS000368,POW,10600,10487.69,106106000
2021-04-29,CUS000368,HDC,1500,14421.6,19125000
2021-04-29,CUS000368,PPC,2100,15112.64,34104000
2021-04-29,CUS000368,MBB,7200,8112.15,58464000
2021-04-29,CUS000369,TV2,800,21602.35,19888000
2021-04-29,CUS000369,APH,400,42525.12,17160000
2021-04-29,CUS000369,DIG,300,18414.64,4587000
2021-04-29,CUS000369,BCE,500,8145.53,4430000
2021-04-29,CUS000369,CTD,500,48983.36,20940000
2021-04-29,CUS000369,POW,1400,11206.78,14014000
2021-04-29,CUS000369,SHS,5800,9083.6,50634000
2021-04-29,CUS000369,TSC,1100,7158.9,10582000
2021-04-29,CUS000369,PSE,3300,6750.11,21582000
2021-04-29,CUS000369,TNT,800,8262.38,6560000
2021-04-29,CUS000371,SMC,800,23694.77,20312000
2021-04-29,CUS000371,CII,600,19499.21,9438000
2021-04-29,CUS000371,SGP,1200,16484.69,20196000
2021-04-29,CUS000371,S99,800,18437.62,14840000
2021-04-29,CUS000372,GEX,3300,9475.12,39897000
2021-04-29,CUS000372,SSI,300,11043.21,3180000
2021-04-29,CUS000372,HUT,3500,5063.3,20685000
2021-04-29,CUS000372,MSR,400,20981.42,7796000
2021-04-29,CUS000372,PVP,700,8442.65,5929000
2021-04-29,CUS000372,VEF,500,95893.62,39760000
2021-04-29,CUS000372,VPB,1100,13617.67,20603000
2021-04-29,CUS000372,KVC,3400,3435.14,11900000
2021-04-29,CUS000372,DPG,1800,13149.69,25560000
2021-04-29,CUS000372,VNM,100,76093.97,6914000
2021-04-29,CUS000372,BVB,1000,11026.51,10760000
2021-04-29,CUS000372,PHC,1200,9484.2,11496000
2021-04-29,CUS000372,BSR,200,8259.04,1660000
2021-04-29,CUS000373,TDH,1900,9454.16,12996000
2021-04-29,CUS000373,VRC,2400,9333.98,21360000
2021-04-29,CUS000373,VHM,200,35448.09,7050000
2021-04-29,CUS000373,ACB,400,10696.02,4484000
2021-04-29,CUS000373,PVL,400,2854.28,1440000
2021-04-29,CUS000374,HBC,200,15152.69,2790000
2021-04-29,CUS000374,GEX,900,10115.15,10881000
2021-04-29,CUS000374,SVN,300,5187.77,1350000
2021-04-29,CUS000374,ART,300,11216.8,2490000
2021-04-29,CUS000374,DIG,400,17345.98,6116000
2021-04-29,CUS000375,TVC,900,9624.42,10593000
2021-04-29,CUS000375,VNB,4300,25147.67,71724000
2021-04-29,CUS000375,VHG,22500,2944.41,74250000
2021-04-29,CUS000375,VIX,12800,6780.15,101888000
2021-04-29,CUS000375,TGG,12900,4506.75,48375000
2021-04-29,CUS000379,HBC,400,13570.33,5580000
2021-04-29,CUS000379,SPI,700,2553.82,12530000
2021-04-29,CUS000379,API,100,10335.48,1237000
2021-04-29,CUS000379,SAV,100,20630.9,1308000
2021-04-29,CUS000379,TLH,300,12769.12,3924000
2021-04-29,CUS000379,HQC,700,4126.18,2716000
2021-04-29,CUS000380,FRT,2000,10269.38,23580000
2021-04-29,CUS000380,MSN,100,63044.43,8035000
2021-04-29,CUS000380,HT1,900,13259.86,12654000
2021-04-29,CUS000380,MWG,500,42683.93,22195000
2021-04-29,CUS000380,VJC,200,103414.89,19214000
2021-04-29,CUS000380,PET,400,13535.27,4392000
2021-04-29,CUS000380,NHA,200,21361.99,2808000
2021-04-29,CUS000380,CIG,1900,7180.76,17100000
2021-04-29,CUS000380,ACM,5500,3575.36,20900000
2021-04-29,CUS000380,FID,3200,4707.05,13440000
2021-04-29,CUS000380,ABS,100,69373.9,6009000
2021-04-29,CUS000380,HHG,6400,5147.71,31360000
2021-04-29,CUS000381,PHR,1700,25538.25,37621000
2021-04-29,CUS000381,VRC,800,9913.11,7120000
2021-04-29,CUS000381,ART,2500,10345.5,20750000
2021-04-29,CUS000381,KVC,7600,3915.86,26600000
2021-04-29,CUS000381,FID,13500,5087.62,56700000
2021-04-29,CUS000381,LDG,8600,8161.29,61060000
2021-04-29,CUS000381,BVG,8000,5692.9,42160000
2021-04-29,CUS000381,SCR,4600,7744.21,35374000
2021-04-29,CUS000383,GKM,3400,9608.51,27200000
2021-04-29,CUS000383,PVS,3300,8292.42,46431000
2021-04-29,CUS000383,ITA,7800,5237.85,56628000
2021-04-29,CUS000383,VHM,800,28733.03,28200000
2021-04-29,CUS000383,STB,1800,11587.35,43020000
2021-04-29,CUS000383,HPX,600,20340.47,17592000
2021-04-29,CUS000383,DGW,1900,8938.65,41876000
2021-04-29,CUS000383,SSI,100,10906.33,1060000
2021-04-29,CUS000383,SHB,1700,11066.58,18326000
2021-04-29,CUS000383,HU4,1300,12128.17,16523000
2021-04-29,CUS000385,SBS,27300,1362.04,210210000
2021-04-29,CUS000385,BIC,3200,8617.91,30752000
2021-04-29,CUS000385,DTD,4000,9375.54,52400000
2021-04-29,CUS000385,KBC,1100,30969.11,30921000
2021-04-29,CUS000385,DRH,2200,9434.13,18392000
2021-04-29,CUS000385,NVB,1200,13720.55,16224000
2021-04-29,CUS000386,SPI,10300,18968.41,184370000
2021-04-29,CUS000386,PET,800,12498.72,8784000
2021-04-29,CUS000387,GMC,600,26066.18,11754000
2021-04-29,CUS000387,CTG,500,19449.13,9335000
2021-04-29,CUS000387,SHS,2200,8733.08,19206000
2021-04-29,CUS000387,HAG,3300,5528.28,17952000
2021-04-29,CUS000389,PDR,800,33819.4,34424000
2021-04-29,CUS000389,TIP,3300,27883.28,84084000
2021-04-29,CUS000389,NSH,2900,11568.71,27260000
2021-04-29,CUS000390,NT2,5200,18431.69,81484000
2021-04-29,CUS000390,POW,227400,9815.75,2276274000
2021-04-29,CUS000390,NNC,300,33864.05,7662000
2021-04-29,CUS000390,VPD,200,10530.77,2064000
2021-04-29,CUS000390,MPC,5400,13080.52,79704000
2021-04-29,CUS000390,VCB,13000,35602.98,562250000
2021-04-29,CUS000390,NVL,72900,28836.03,5028642000
2021-04-29,CUS000390,GEG,36100,17777.78,467134000
2021-04-29,CUS000390,GAS,20900,52457.95,1136333000
2021-04-29,CUS000390,NHH,12200,31306.56,547170000
2021-04-29,CUS000390,PVG,800,6900.34,6272000
2021-04-29,CUS000390,VGT,1100,6482.71,14333000
2021-04-29,CUS000390,OIL,25100,7391.07,284885000
2021-04-29,CUS000390,VIC,20600,41573.38,1199332000
2021-04-29,CUS000390,FCN,10100,9173.74,115746000
2021-04-29,CUS000390,VIB,38600,5020.24,522258000
2021-04-29,CUS000390,BID,2800,20901.31,60956000
2021-04-29,CUS000390,HAX,6600,5909.0,68046000
2021-04-29,CUS000390,DHC,1000,18687.99,36780000
2021-04-29,CUS000390,SRC,800,13830.72,10352000
2021-04-29,CUS000390,BVS,200,20430.6,3574000
2021-04-29,CUS000390,SHB,500,6680.01,5390000
2021-04-29,CUS000390,TDG,2000,2548.82,6440000
2021-04-29,CUS000390,AGG,300,18237.31,6783000
2021-04-29,CUS000390,BSR,61800,7753.98,512940000
2021-04-29,CUS000390,VNM,4700,76093.54,324958000
2021-04-29,CUS000390,HBC,80900,16084.09,1128555000
2021-04-29,CUS000391,PGV,100,12152.2,1167000
2021-04-29,CUS000391,CIG,1000,7124.52,9000000
2021-04-29,CUS000391,TSC,7000,7591.37,67340000
2021-04-29,CUS000391,SHI,2700,15092.6,40500000
2021-04-29,CUS000392,NAB,22500,4216.31,112500000
2021-04-29,CUS000392,VIC,1200,50675.9,69864000
2021-04-29,CUS000392,PVS,4700,16564.81,66129000
2021-04-29,CUS000392,SHB,21400,8411.49,230692000
2021-04-29,CUS000392,AAV,13100,13950.9,165322000
2021-04-29,CUS000392,SPI,3500,19018.49,62650000
2021-04-29,CUS000392,DPG,10500,14561.81,149100000
2021-04-29,CUS000392,KDM,10500,9444.15,102270000
2021-04-29,CUS000393,PVS,1100,15593.35,15477000
2021-04-29,CUS000393,PVD,700,9997.88,5950000
2021-04-29,CUS000393,SBS,800,8552.81,6160000
2021-04-29,CUS000393,OIL,1500,13236.32,17025000
2021-04-29,CUS000393,HUT,3300,5848.76,19503000
2021-04-29,CUS000393,PLX,100,46830.14,4175000
2021-04-29,CUS000393,TGG,1900,3635.45,7125000
2021-04-29,CUS000393,KDH,400,20160.19,8720000
2021-04-29,CUS000393,VIX,1900,7080.6,15124000
2021-04-29,CUS000393,TSC,1500,9574.34,14430000
2021-04-29,CUS000394,ART,100,10926.36,830000
2021-04-29,CUS000394,VGT,300,14131.17,3909000
2021-04-29,CUS000394,HQC,400,4576.85,1552000
2021-04-29,CUS000394,TNT,400,8602.89,3280000
2021-04-29,CUS000394,TCB,100,18557.79,1897000
2021-04-29,CUS000397,VPB,10900,7250.86,204157000
2021-04-29,CUS000397,STB,6500,11219.46,155350000
2021-04-29,CUS000397,HHP,2700,10706.03,26703000
2021-04-29,CUS000397,GKM,1100,9273.89,8800000
2021-04-29,CUS000397,BVH,1700,57385.95,84201000
2021-04-29,CUS000397,TTF,20400,6199.28,156060000
2021-04-29,CUS000397,DDV,10600,10585.85,91160000
2021-04-29,CUS000397,SHS,14500,10095.12,126585000
2021-04-29,CUS000397,TSC,9500,7080.6,91390000
2021-04-29,CUS000398,BEL,6200,7260.88,46004000
2021-04-29,CUS000398,VPI,8600,21695.28,191780000
2021-04-29,CUS000398,BVS,4700,18204.07,83989000
2021-04-29,CUS000398,VIC,400,48362.43,23288000
2021-04-29,CUS000398,SBT,2300,16314.43,33419000
2021-04-29,CUS000398,THD,300,182813.81,51120000
2021-04-29,CUS000398,MSN,3800,71826.0,305330000
2021-04-29,CUS000398,MBB,9500,7841.74,77140000
2021-04-29,CUS000398,DPG,11800,14661.96,167560000
2021-04-29,CUS000400,GMD,100,21772.61,2460000
2021-04-29,CUS000400,QTP,800,7030.53,6296000
2021-04-29,CUS000400,SD6,2600,3555.32,11700000
2021-04-29,CUS000400,PVT,600,10675.99,5748000
2021-04-29,CUS000402,CTD,100,44166.15,4188000
2021-04-29,CUS000402,HT1,100,14722.05,1406000
2021-04-29,CUS000402,DDV,1100,10844.42,9460000
2021-04-29,CUS000402,CDO,1200,4176.26,3720000
2021-04-29,CUS000403,CRE,900,9263.88,11961000
2021-04-29,CUS000403,PVT,2700,10726.07,25866000
2021-04-29,CUS000403,VNH,2800,4787.17,13160000
2021-04-29,CUS000404,NSH,2000,7784.0,18800000
2021-04-29,CUS000404,HHG,8600,5067.59,42140000
2021-04-29,CUS000405,PHR,13200,20189.66,292116000
2021-04-29,CUS000405,SWC,2300,15354.56,56074000
2021-04-29,CUS000405,MLS,1500,39906.44,62895000
2021-04-29,CUS000405,TLD,5400,13940.88,32508000
2021-04-29,CUS000405,TTF,19000,5478.2,145350000
2021-04-29,CUS000405,DAG,15800,5968.94,100488000
2021-04-29,CUS000405,HPG,38000,15918.18,829160000
2021-04-29,CUS000405,SIP,5000,48993.38,237250000
2021-04-29,CUS000405,ACB,38400,9881.21,430464000
2021-04-29,CUS000405,SAB,6400,70350.68,391040000
2021-04-29,CUS000405,TGG,114500,2293.44,429375000
2021-04-29,CUS000405,HII,14200,13866.05,200646000
2021-04-29,CUS000405,VNH,11700,2473.7,54990000
2021-04-29,CUS000405,RIC,6400,47414.14,133120000
2021-04-29,CUS000405,VC7,6100,9536.91,58499000
2021-04-29,CUS000405,TSC,59200,7150.71,569504000
2021-04-29,CUS000405,FID,31200,4332.96,131040000
2021-04-29,CUS000405,PVV,28300,3401.81,87730000
2021-04-29,CUS000406,G36,44000,10345.5,426360000
2021-04-29,CUS000406,VND,16000,5938.9,115360000
2021-04-29,CUS000406,C4G,21300,5237.85,134616000
2021-04-29,CUS000406,VIG,2500,3875.8,15250000
2021-04-29,CUS000406,KSB,3400,25337.95,74528000
2021-04-29,CUS000406,VC7,5200,11306.93,49868000
2021-04-29,CUS000406,DCM,8700,12648.94,97266000
2021-04-29,CUS000406,PVS,24700,15373.02,347529000
2021-04-29,CUS000406,HBC,11700,14501.72,163215000
2021-04-29,CUS000407,SSI,16900,11147.94,179140000
2021-04-29,CUS000407,VGC,5200,27641.4,141336000
2021-04-29,CUS000407,DGC,700,18537.76,13664000
2021-04-29,CUS000407,VCS,500,62844.12,30695000
2021-04-29,CUS000407,DDV,1000,10365.52,8600000
2021-04-29,CUS000407,VCB,200,41321.89,8650000
2021-04-29,CUS000407,APH,500,39058.5,21450000
2021-04-29,CUS000407,SDT,5300,6950.41,30899000
2021-04-29,CUS000407,HT1,8700,14091.1,122322000
2021-04-29,CUS000407,TLH,2600,13029.51,34008000
2021-04-29,CUS000407,C32,2800,10846.25,30408000
2021-04-29,CUS000409,HTN,2000,13009.49,28160000
2021-04-29,CUS000409,HPG,200,16444.63,4364000
2021-04-29,CUS000409,NKG,1600,10435.63,19712000
2021-04-29,CUS000409,DCM,1400,11367.02,15652000
2021-04-29,CUS000410,VNM,1400,77098.14,96796000
2021-04-29,CUS000410,VJC,300,103144.49,28821000
2021-04-29,CUS000410,VC7,4400,10165.23,42196000
2021-04-29,CUS000410,HUT,10300,6892.32,60873000
2021-04-29,CUS000410,DRH,7900,9664.48,66044000
2021-04-29,CUS000410,DBC,6500,15923.85,96395000
2021-04-29,CUS000410,BVG,10700,5438.15,56389000
2021-04-29,CUS000410,EVS,3700,10345.5,37925000
2021-04-29,CUS000413,LMH,3800,3485.22,12920000
2021-04-29,CUS000417,NBB,3800,18244.72,99446000
2021-04-29,CUS000417,HDB,31800,5788.67,282702000
2021-04-29,CUS000417,BHN,200,55603.28,10588000
2021-04-29,CUS000417,AGR,136900,7371.04,1277277000
2021-04-29,CUS000417,TDP,13200,17258.92,180972000
2021-04-29,CUS000417,NTC,3700,236595.3,628334000
2021-04-29,CUS000417,TCM,52700,31344.59,2856340000
2021-04-29,CUS000417,NSH,6200,5287.92,58280000
2021-04-29,CUS000417,RIC,6200,28016.96,128960000
2021-04-29,CUS000417,S99,153600,24366.49,2849280000
2021-04-29,CUS000417,KBC,257100,28332.44,7227081000
2021-04-29,CUS000417,STB,1916200,19559.29,45797180000
2021-04-29,CUS000417,GAS,18700,56785.05,1016719000
2021-04-29,CUS000417,VHD,300,15142.68,4230000
2021-04-29,CUS000417,HBC,117000,14171.23,1632150000
2021-04-29,CUS000420,HDC,2900,10760.6,36975000
2021-04-29,CUS000420,TNT,4200,8292.42,34440000
2021-04-29,CUS000421,HPG,1500,18047.03,32730000
2021-04-29,CUS000421,SPI,600,17466.16,10740000
2021-04-29,CUS000421,BVG,3400,6439.65,17918000
2021-04-29,CUS000421,FPT,500,32168.18,15690000
2021-04-29,CUS000421,CMT,600,16284.39,9432000
2021-04-29,CUS000422,DIG,200,14351.5,3058000
2021-04-29,CUS000422,PWA,1500,12188.92,17700000
2021-04-29,CUS000422,PHR,800,26139.15,17704000
2021-04-29,CUS000422,GIL,300,29634.38,10698000
2021-04-29,CUS000422,DID,400,10375.54,2964000
2021-04-29,CUS000422,KBC,1200,29604.34,33732000
2021-04-29,CUS000422,TDC,2700,18027.0,37908000
2021-04-29,CUS000422,TNT,2100,8943.4,17220000
2021-04-29,CUS000422,VNM,700,71587.22,48398000
2021-04-29,CUS000422,VND,3900,7120.66,28119000
2021-04-29,CUS000422,LIX,1900,20951.38,39843000
2021-04-29,CUS000423,DPR,1000,18754.09,18890000
2021-04-29,CUS000423,G36,800,15162.71,7752000
2021-04-29,CUS000423,HTP,600,17738.23,11340000
2021-04-29,CUS000423,NVT,1900,11066.58,17290000
2021-04-29,CUS000423,ABB,400,6750.11,3300000
2021-04-29,CUS000423,BVH,200,52308.35,9906000
2021-04-29,CUS000423,APS,1800,8242.34,17262000
2021-04-29,CUS000423,PAS,700,14010.99,9422000
2021-04-29,CUS000423,LDG,1500,8032.03,10650000
2021-04-29,CUS000423,NVL,200,47055.48,13796000
2021-04-29,CUS000423,RIC,800,20891.29,16640000
2021-04-29,CUS000423,PDR,100,42533.71,4303000
2021-04-29,CUS000424,RIC,800,31645.02,16640000
2021-04-29,CUS000424,APC,100,25007.46,2235000
2021-04-29,CUS000424,ITQ,3200,7050.56,18560000
2021-04-29,CUS000424,SPI,1200,17125.65,21480000
2021-04-29,CUS000424,DGC,1100,19088.59,21472000
2021-04-29,CUS000424,SHI,1400,15282.89,21000000
2021-04-29,CUS000425,VJC,100,73690.37,9607000
2021-04-29,CUS000425,PVM,1100,15042.53,18744000
