research_date,stock_code,market_score,recommendation,candidate_rank,buy_price,sell_price
2020-08-28,PDR,50.64,HOLD,44,13670,13820
2020-08-28,NT2,50.61,HOLD,45,16110,16220
2020-08-28,VTR,31.5,SELL,46,21290,19220
2020-08-28,HVN,30.92,SELL,47,15200,14080
2020-08-28,TNG,30.71,SELL,48,5670,5250
2020-08-28,SCS,30.62,SELL,49,41110,38740
2020-08-28,VND,30.47,SELL,50,2340,2190
2020-08-28,VPG,29.83,SELL,51,6740,6100
2020-08-28,BSR,29.35,SELL,52,3700,3400
2020-08-28,MSH,29.06,SELL,53,8770,8000
2020-08-28,MBG,28.83,SELL,54,4730,3990
2020-08-28,ART,27.98,SELL,55,2270,1990
2020-08-28,TVB,23.97,SELL,56,4820,4410
2020-08-28,TNI,19.09,SELL,57,3070,2560
2020-08-28,DAH,16.48,SELL,58,4950,3850
2020-08-28,TVC,16.27,SELL,59,5800,4500
2020-08-28,VTD,14.15,SELL,60,10530,8030
2020-08-31,TLD,91.8,BUY,1,12700,16300
2020-08-31,HAP,87.73,BUY,2,7000,8340
2020-08-31,AFX,87.54,BUY,3,9890,14450
2020-08-31,PTL,86.46,BUY,4,8380,10360
2020-08-31,S99,85.45,BUY,5,17390,22380
2020-08-31,SCI,82.84,BUY,6,27290,35810
2020-08-31,MCP,82.55,BUY,7,16650,19780
2020-08-31,MLS,81.04,BUY,8,30600,39990
2020-08-31,VCR,81.0,BUY,9,20360,26800
2020-08-31,LHG,77.55,BUY,10,20050,23740
2020-08-31,VNP,76.67,BUY,11,5580,6870
2020-08-31,PLC,75.75,BUY,12,16340,19090
2020-08-31,SZC,75.67,BUY,13,15940,18050
2020-08-31,LIG,75.52,BUY,14,5420,6630
2020-08-31,DGW,75.02,BUY,15,9350,10660
2020-08-31,MHC,74.18,BUY,16,5960,6850
2020-08-31,VIX,72.53,BUY,17,2380,2730
2020-08-31,SZL,70.55,BUY,18,13670,15130
2020-08-31,ABC,70.36,BUY,19,11940,14090
2020-08-31,TCM,70.19,BUY,20,10840,12000
2020-08-31,DHA,70.16,BUY,21,22100,24130
2020-08-31,VPS,69.67,BUY,22,11000,13390
2020-08-31,UDC,69.49,BUY,23,6210,7120
2020-08-31,SEA,69.19,BUY,24,22880,26010
2020-08-31,SD6,69.13,BUY,25,2940,3470
2020-08-31,ICT,68.93,BUY,26,14670,16380
2020-08-31,GEX,68.59,BUY,27,9930,10910
2020-08-31,DNM,67.95,BUY,28,50360,59750
2020-08-31,OGC,67.77,BUY,29,4960,5540
2020-08-31,PLP,67.66,BUY,30,6790,7720
2020-08-31,L14,50.99,HOLD,31,39330,40120
2020-08-31,CRC,50.96,HOLD,32,9630,9730
2020-08-31,HAX,50.96,HOLD,33,5450,5500
2020-08-31,PAC,50.89,HOLD,34,11510,11670
2020-08-31,CSM,50.86,HOLD,35,13720,13840
2020-08-31,NDN,50.75,HOLD,36,10340,10450
2020-08-31,TDC,50.72,HOLD,37,6560,6590
2020-08-31,SJE,50.69,HOLD,38,12390,12530
2020-08-31,STB,50.68,HOLD,39,11290,11380
2020-08-31,DAG,50.57,HOLD,40,5510,5550
2020-08-31,TYA,50.33,HOLD,41,9060,9170
2020-08-31,PHC,50.27,HOLD,42,6660,6690
2020-08-31,VEA,50.23,HOLD,43,22670,22820
2020-08-31,FPT,50.18,HOLD,44,19270,19370
2020-08-31,MBB,50.06,HOLD,45,4150,4170
2020-08-31,GEG,32.83,SELL,46,10810,10040
2020-08-31,FIR,32.32,SELL,47,10190,9740
2020-08-31,ART,32.12,SELL,48,2270,2050
2020-08-31,HNG,31.79,SELL,49,12110,11250
2020-08-31,VPG,31.73,SELL,50,6520,5950
2020-08-31,SGN,31.7,SELL,51,52730,49600
2020-08-31,CEO,31.29,SELL,52,4760,4410
2020-08-31,TVB,30.87,SELL,53,4800,4520
2020-08-31,BSR,30.64,SELL,54,3700,3420
2020-08-31,AMV,30.13,SELL,55,10120,9300
2020-08-31,VTR,28.04,SELL,56,21620,19070
2020-08-31,TVC,20.69,SELL,57,5810,4790
2020-08-31,VTD,18.27,SELL,58,10150,8010
2020-08-31,TNI,16.46,SELL,59,3060,2530
2020-08-31,DAH,13.45,SELL,60,4920,3780
2020-09-01,HAP,87.17,BUY,1,6500,8120
2020-09-01,TLD,85.88,BUY,2,12910,16080
2020-09-01,AFX,85.77,BUY,3,9700,13990
2020-09-01,S99,84.94,BUY,4,16030,20690
2020-09-01,LIG,83.23,BUY,5,5880,7560
2020-09-01,MCP,81.55,BUY,6,17790,21130
2020-09-01,SCI,81.44,BUY,7,25850,33650
2020-09-01,MLS,81.36,BUY,8,29200,38450
2020-09-01,VCR,80.29,BUY,9,19380,25690
2020-09-01,PTL,79.49,BUY,10,7770,9490
2020-09-01,ABC,79.45,BUY,11,11760,14750
2020-09-01,LHG,78.15,BUY,12,20480,24320
2020-09-01,ACL,74.58,BUY,13,13440,15960
2020-09-01,VIX,74.34,BUY,14,2380,2750
2020-09-01,APG,74.05,BUY,15,7100,8000
2020-09-01,CRE,73.7,BUY,16,6190,6960
2020-09-01,UDC,73.18,BUY,17,5770,6830
2020-09-01,OGC,72.99,BUY,18,5060,5780
2020-09-01,ELC,72.83,BUY,19,3200,3680
2020-09-01,FIT,72.79,BUY,20,8420,9430
2020-09-01,MHC,72.79,BUY,21,5590,6450
2020-09-01,DTD,72.39,BUY,22,7260,8220
2020-09-01,TTZ,72.23,BUY,23,4690,5740
2020-09-01,VNP,72.2,BUY,24,5330,6410
2020-09-01,JVC,71.51,BUY,25,4940,5690
2020-09-01,VCG,71.3,BUY,26,18410,21650
2020-09-01,NRC,70.6,BUY,27,12910,14080
2020-09-01,DDN,70.13,BUY,28,10220,12050
2020-09-01,DGW,69.26,BUY,29,8950,9970
2020-09-01,BFC,69.06,BUY,30,9690,10750
2020-09-01,TDC,49.9,HOLD,31,6580,6600
2020-09-01,KDH,49.83,HOLD,32,15020,15090
2020-09-01,BVS,49.74,HOLD,33,8570,8610
2020-09-01,AAA,49.57,HOLD,34,9270,9310
2020-09-01,HBC,49.43,HOLD,35,8500,8540
2020-09-01,VNG,49.41,HOLD,36,14700,14770
2020-09-01,CTG,49.2,HOLD,37,11530,11560
2020-09-01,PC1,49.07,HOLD,38,7580,7600
2020-09-01,PAC,48.98,HOLD,39,11430,11480
2020-09-01,DST,48.93,HOLD,40,4950,5040
2020-09-01,PNJ,48.55,HOLD,41,26420,26440
2020-09-01,SHI,48.29,HOLD,42,5920,5930
2020-09-01,HAR,48.15,HOLD,43,3620,3630
2020-09-01,BVH,48.08,HOLD,44,42190,42200
2020-09-01,NSC,48.07,HOLD,45,49100,49110
2020-09-01,MBG,32.23,SELL,46,4740,4170
2020-09-01,VND,31.88,SELL,47,2360,2230
2020-09-01,AMV,31.83,SELL,48,10310,9570
2020-09-01,IDI,31.09,SELL,49,3190,2920
2020-09-01,SCS,30.62,SELL,50,41490,39030
2020-09-01,BSR,30.48,SELL,51,3640,3360
2020-09-01,TCH,30.15,SELL,52,9900,9250
2020-09-01,MST,29.44,SELL,53,2230,1960
2020-09-01,HAG,28.75,SELL,54,4220,3830
2020-09-01,DXG,27.77,SELL,55,5680,5080
2020-09-01,DAH,27.31,SELL,56,4860,4220
2020-09-01,HNG,25.59,SELL,57,12110,10930
2020-09-01,TNI,16.89,SELL,58,3050,2570
2020-09-01,TVC,15.74,SELL,59,6360,5020
2020-09-01,VTD,10.8,SELL,60,9600,7330
2020-09-03,HAP,89.91,BUY,1,6020,7900
2020-09-03,TLD,87.86,BUY,2,13040,16400
2020-09-03,VCR,87.24,BUY,3,20050,27950
2020-09-03,MCP,86.95,BUY,4,19010,23220
2020-09-03,PTL,84.32,BUY,5,7220,9240
2020-09-03,TTZ,84.11,BUY,6,4700,6170
2020-09-03,LIG,82.21,BUY,7,5790,7420
2020-09-03,SCI,80.64,BUY,8,24880,32060
2020-09-03,S99,78.91,BUY,9,15600,19190
2020-09-03,VNP,77.72,BUY,10,5580,6950
2020-09-03,JVC,77.18,BUY,11,5280,6320
2020-09-03,OGC,77.11,BUY,12,5400,6330
2020-09-03,LHG,76.77,BUY,13,20550,24220
2020-09-03,PLC,76.17,BUY,14,16840,19530
2020-09-03,DTD,76.06,BUY,15,7100,8200
2020-09-03,AFX,74.49,BUY,16,9120,12020
2020-09-03,MHC,73.9,BUY,17,5670,6510
2020-09-03,VIX,73.89,BUY,18,2310,2670
2020-09-03,DGW,73.69,BUY,19,9560,10990
2020-09-03,DDN,72.72,BUY,20,10220,12260
2020-09-03,ABC,71.22,BUY,21,11590,13790
2020-09-03,GEX,71.04,BUY,22,10620,11820
2020-09-03,SZL,70.87,BUY,23,13370,14930
2020-09-03,CRE,70.63,BUY,24,6270,6960
2020-09-03,TIP,69.87,BUY,25,15040,17370
2020-09-03,MLS,69.6,BUY,26,29060,35000
2020-09-03,UDC,69.54,BUY,27,6000,6920
2020-09-03,PLX,69.5,BUY,28,42820,46290
2020-09-03,DHC,68.75,BUY,29,17230,18790
2020-09-03,VCG,67.89,BUY,30,18250,21010
2020-09-03,STH,50.77,HOLD,31,14390,14670
2020-09-03,AGG,50.6,HOLD,32,14390,14530
2020-09-03,BVH,50.09,HOLD,33,43580,43900
2020-09-03,MCH,50.07,HOLD,34,31960,32060
2020-09-03,AGR,49.96,HOLD,35,3250,3280
2020-09-03,SHI,49.9,HOLD,36,5950,6010
2020-09-03,VHC,49.87,HOLD,37,26400,26530
2020-09-03,TAR,49.79,HOLD,38,17140,17360
2020-09-03,FRT,49.7,HOLD,39,10370,10450
2020-09-03,VPI,49.62,HOLD,40,20050,20100
2020-09-03,LPB,49.6,HOLD,41,3410,3430
2020-09-03,LDG,49.45,HOLD,42,5870,5910
2020-09-03,SRA,49.34,HOLD,43,8250,8330
2020-09-03,TCB,49.23,HOLD,44,9990,10010
2020-09-03,TPB,49.14,HOLD,45,6610,6620
2020-09-03,TVB,31.94,SELL,46,4830,4550
2020-09-03,VPG,31.33,SELL,47,6400,5800
2020-09-03,HAG,30.64,SELL,48,4290,3930
2020-09-03,CTI,30.28,SELL,49,10960,9960
2020-09-03,VTR,30.06,SELL,50,23350,20810
2020-09-03,GEG,29.86,SELL,51,10820,9960
2020-09-03,MST,29.62,SELL,52,2160,1890
2020-09-03,QCG,28.61,SELL,53,6390,5830
2020-09-03,MBG,27.51,SELL,54,4820,4060
2020-09-03,ART,27.42,SELL,55,2370,2120
2020-09-03,SJF,27.07,SELL,56,2050,1790
2020-09-03,DAH,19.36,SELL,57,4840,4010
2020-09-03,VTD,19.33,SELL,58,9670,7700
2020-09-03,TNI,15.46,SELL,59,3060,2620
2020-09-03,TVC,14.05,SELL,60,6980,5340
2020-09-04,VCR,90.48,BUY,1,22040,31190
2020-09-04,PTL,88.57,BUY,2,6700,8960
2020-09-04,TLD,87.62,BUY,3,13010,16270
2020-09-04,HAP,86.89,BUY,4,5580,7400
2020-09-04,MCP,84.09,BUY,5,20330,24540
2020-09-04,MLS,81.28,BUY,6,29670,38940
2020-09-04,PLC,80.98,BUY,7,16850,19890
2020-09-04,SCI,80.78,BUY,8,25880,33220
2020-09-04,AFX,79.18,BUY,9,9510,13060
2020-09-04,LHG,78.26,BUY,10,19970,23820
2020-09-04,TTZ,76.67,BUY,11,4400,5540
2020-09-04,OGC,76.44,BUY,12,5770,6780
2020-09-04,JVC,76.11,BUY,13,5420,6430
2020-09-04,VIX,75.12,BUY,14,2400,2800
2020-09-04,NRC,74.37,BUY,15,12480,13870
2020-09-04,VNP,74.32,BUY,16,5150,6370
2020-09-04,LIG,72.8,BUY,17,5500,6690
2020-09-04,SZC,72.6,BUY,18,15450,17230
2020-09-04,VIB,72.4,BUY,19,4600,5030
2020-09-04,CTP,71.83,BUY,20,4500,5470
2020-09-04,QNS,71.26,BUY,21,21810,23970
2020-09-04,MTA,70.74,BUY,22,6150,7440
2020-09-04,DDN,70.24,BUY,23,10150,11980
2020-09-04,GEX,70.02,BUY,24,11350,12700
2020-09-04,RAL,69.94,BUY,25,58330,64050
2020-09-04,DTD,69.7,BUY,26,7220,8080
2020-09-04,VRG,69.67,BUY,27,12480,13790
2020-09-04,VCG,69.64,BUY,28,18770,21850
2020-09-04,TTF,69.52,BUY,29,4280,4820
2020-09-04,DNM,68.77,BUY,30,50190,57970
2020-09-04,ABS,50.75,HOLD,31,10770,10960
2020-09-04,GAS,50.37,HOLD,32,49150,49410
2020-09-04,PC1,50.36,HOLD,33,7800,7860
2020-09-04,DVP,50.17,HOLD,34,21810,21940
2020-09-04,STB,49.96,HOLD,35,11340,11400
2020-09-04,IDJ,49.96,HOLD,36,6280,6340
2020-09-04,PVT,49.91,HOLD,37,5890,5930
2020-09-04,PDR,49.63,HOLD,38,13570,13670
2020-09-04,HCM,49.63,HOLD,39,5760,5780
2020-09-04,HAX,49.55,HOLD,40,5290,5310
2020-09-04,LPB,49.53,HOLD,41,3450,3460
2020-09-04,L14,49.48,HOLD,42,39250,39550
2020-09-04,CTF,49.46,HOLD,43,12590,12680
2020-09-04,CTG,49.38,HOLD,44,11640,11670
2020-09-04,PVD,49.34,HOLD,45,4960,4990
2020-09-04,HVH,31.95,SELL,46,5790,5430
2020-09-04,VEF,31.78,SELL,47,73800,69450
2020-09-04,TNA,31.22,SELL,48,12870,11880
2020-09-04,SKG,30.88,SELL,49,6890,6370
2020-09-04,MST,30.59,SELL,50,2160,1920
2020-09-04,NAF,30.41,SELL,51,18340,17250
2020-09-04,VPG,29.94,SELL,52,6340,5700
2020-09-04,CEO,28.5,SELL,53,4560,4170
2020-09-04,MSH,27.71,SELL,54,8880,8290
2020-09-04,GEG,27.14,SELL,55,10720,9950
2020-09-04,STG,26.76,SELL,56,14400,11890
2020-09-04,DAH,23.36,SELL,57,4890,4180
2020-09-04,VTD,20.13,SELL,58,9530,7650
2020-09-04,TVC,17.96,SELL,59,6830,5390
2020-09-04,TNI,12.81,SELL,60,3050,2580
2020-09-07,HAP,90.22,BUY,1,5180,7180
2020-09-07,SCI,86.82,BUY,2,25890,34410
2020-09-07,AFX,86.26,BUY,3,9220,13450
2020-09-07,VCR,85.17,BUY,4,24030,32860
2020-09-07,TLD,84.49,BUY,5,12840,15800
2020-09-07,OGC,84.27,BUY,6,6160,7580
2020-09-07,MCP,82.68,BUY,7,21720,26030
2020-09-07,MTA,82.12,BUY,8,6060,7950
2020-09-07,MLS,80.89,BUY,9,29130,38150
2020-09-07,LHG,80.14,BUY,10,20330,24480
2020-09-07,GEX,79.2,BUY,11,11470,13360
2020-09-07,PTL,77.99,BUY,12,6230,7870
2020-09-07,VNP,77.2,BUY,13,5150,6500
2020-09-07,DGW,76.68,BUY,14,9510,11050
2020-09-07,PLC,75.72,BUY,15,16690,19240
2020-09-07,LIG,75.44,BUY,16,5030,6320
2020-09-07,MHC,75.39,BUY,17,6090,7100
2020-09-07,DGC,74.85,BUY,18,10590,12030
2020-09-07,TTZ,74.02,BUY,19,4690,5790
2020-09-07,VRG,73.46,BUY,20,12410,13940
2020-09-07,DTD,72.99,BUY,21,7390,8400
2020-09-07,VIX,72.59,BUY,22,2620,3050
2020-09-07,BCM,72.22,BUY,23,37300,43280
2020-09-07,S99,71.99,BUY,24,15390,18060
2020-09-07,DDN,71.53,BUY,25,10080,12010
2020-09-07,JVC,71.48,BUY,26,5270,6100
2020-09-07,ABC,71.36,BUY,27,11420,13610
2020-09-07,RAL,71.14,BUY,28,58190,63890
2020-09-07,DNM,70.86,BUY,29,48800,56380
2020-09-07,BMP,70.46,BUY,30,31720,34510
2020-09-07,GAS,51.44,HOLD,31,48360,48800
2020-09-07,SAB,51.43,HOLD,32,68520,69400
2020-09-07,HHS,51.43,HOLD,33,3310,3360
2020-09-07,WSB,51.39,HOLD,34,25050,25400
2020-09-07,VNM,51.22,HOLD,35,74920,75430
2020-09-07,NTC,51.16,HOLD,36,109530,110210
2020-09-07,VJC,51.14,HOLD,37,82410,83070
2020-09-07,VTP,51.11,HOLD,38,40250,40870
2020-09-07,PLP,51.11,HOLD,39,6610,6740
2020-09-07,NLG,51.05,HOLD,40,18650,18780
2020-09-07,SCS,51.0,HOLD,41,42630,42950
2020-09-07,HND,50.85,HOLD,42,13300,13400
2020-09-07,TLG,50.76,HOLD,43,21200,21410
2020-09-07,TSC,50.62,HOLD,44,2480,2520
2020-09-07,DRC,50.61,HOLD,45,9630,9720
2020-09-07,ANV,32.64,SELL,46,6940,6530
2020-09-07,PHC,31.42,SELL,47,6660,6340
2020-09-07,GEG,31.32,SELL,48,10660,10050
2020-09-07,DPG,30.69,SELL,49,8800,8190
2020-09-07,ITA,30.6,SELL,50,4340,3960
2020-09-07,PVC,30.19,SELL,51,3750,3430
2020-09-07,CEO,30.15,SELL,52,4570,4210
2020-09-07,HNG,29.84,SELL,53,11960,11050
2020-09-07,VPG,26.6,SELL,54,6240,5490
2020-09-07,PGS,26.31,SELL,55,9380,8230
2020-09-07,DST,23.89,SELL,56,4950,3820
2020-09-07,TVC,20.39,SELL,57,6430,5150
2020-09-07,DAH,19.5,SELL,58,4860,4080
2020-09-07,TNI,17.97,SELL,59,3020,2650
2020-09-07,VTD,16.8,SELL,60,9290,7230
2020-09-08,TLD,91.44,BUY,1,12840,16360
2020-09-08,HAP,89.92,BUY,2,4810,6770
2020-09-08,AFX,86.07,BUY,3,10480,15390
2020-09-08,MCP,85.99,BUY,4,22240,26950
2020-09-08,SCI,85.83,BUY,5,26100,34440
2020-09-08,LHG,85.04,BUY,6,18890,23780
2020-09-08,VCR,84.95,BUY,7,23580,31900
2020-09-08,MLS,84.58,BUY,8,30280,40730
2020-09-08,OGC,82.22,BUY,9,6160,7480
2020-09-08,MTA,80.95,BUY,10,5960,7760
2020-09-08,LIG,80.29,BUY,11,4550,6030
2020-09-08,VIX,79.17,BUY,12,2870,3510
2020-09-08,PTL,79.02,BUY,13,6120,7780
2020-09-08,BCM,78.74,BUY,14,39860,48180
2020-09-08,TTF,78.05,BUY,15,4680,5510
2020-09-08,TTZ,77.57,BUY,16,4800,6040
2020-09-08,PLC,75.42,BUY,17,16290,18800
2020-09-08,MHC,74.2,BUY,18,6510,7580
2020-09-08,S99,74.03,BUY,19,15540,18450
2020-09-08,JVC,73.64,BUY,20,5040,5940
2020-09-08,GEX,72.41,BUY,21,11670,13100
2020-09-08,NHA,71.95,BUY,22,5650,6660
2020-09-08,DDN,71.9,BUY,23,10090,11980
2020-09-08,TIP,71.54,BUY,24,14490,16920
2020-09-08,VNP,71.15,BUY,25,5070,6130
2020-09-08,NRC,70.89,BUY,26,12560,13810
2020-09-08,PDR,70.15,BUY,27,15070,16800
2020-09-08,CRE,69.71,BUY,28,6060,6710
2020-09-08,ABC,68.89,BUY,29,11680,13670
2020-09-08,DGW,68.57,BUY,30,9310,10410
2020-09-08,CII,51.1,HOLD,31,13070,13220
2020-09-08,HAH,51.06,HOLD,32,3410,3460
2020-09-08,PHR,50.97,HOLD,33,22600,22850
2020-09-08,TCH,50.93,HOLD,34,9940,10030
2020-09-08,VGI,50.88,HOLD,35,25670,25880
2020-09-08,ABS,50.86,HOLD,36,10220,10400
2020-09-08,SCR,50.85,HOLD,37,5240,5300
2020-09-08,VKC,50.82,HOLD,38,4440,4520
2020-09-08,AAA,50.7,HOLD,39,9300,9390
2020-09-08,SD5,50.6,HOLD,40,3520,3590
2020-09-08,FTS,50.59,HOLD,41,4670,4730
2020-09-08,SAB,50.45,HOLD,42,68520,69130
2020-09-08,VIC,50.38,HOLD,43,40420,40720
2020-09-08,ACB,50.38,HOLD,44,6670,6740
2020-09-08,NTC,50.14,HOLD,45,110330,110680
2020-09-08,QCG,33.12,SELL,46,6070,5650
2020-09-08,MSH,33.06,SELL,47,8890,8440
2020-09-08,HUT,32.92,SELL,48,2280,2040
2020-09-08,PGS,31.61,SELL,49,9390,8520
2020-09-08,CTI,31.05,SELL,50,10960,10020
2020-09-08,ACV,30.76,SELL,51,34380,32130
2020-09-08,MST,29.38,SELL,52,2090,1880
2020-09-08,ART,28.79,SELL,53,2280,2050
2020-09-08,VRC,27.01,SELL,54,6150,5500
2020-09-08,TNI,26.02,SELL,55,3010,2740
2020-09-08,VPG,24.86,SELL,56,6110,5340
2020-09-08,VTD,23.69,SELL,57,9210,7640
2020-09-08,TVC,22.96,SELL,58,6350,5230
2020-09-08,DAH,22.78,SELL,59,4830,4140
2020-09-08,DST,20.53,SELL,60,4950,3820
2020-09-09,HAP,92.26,BUY,1,4840,6920
2020-09-09,TLD,90.11,BUY,2,12880,16310
2020-09-09,SCI,89.13,BUY,3,27090,36490
2020-09-09,MCP,85.98,BUY,4,22240,26950
2020-09-09,VCR,84.13,BUY,5,23680,31720
2020-09-09,AFX,83.74,BUY,6,9510,13620
2020-09-09,TTZ,80.99,BUY,7,4810,6060
2020-09-09,TTF,79.78,BUY,8,4640,5520
2020-09-09,BCM,79.52,BUY,9,42620,51910
2020-09-09,OGC,79.36,BUY,10,6160,7380
2020-09-09,MLS,78.54,BUY,11,29970,38630
2020-09-09,VIX,77.05,BUY,12,2870,3470
2020-09-09,DTD,76.19,BUY,13,7170,8330
2020-09-09,LHG,76.07,BUY,14,19050,22640
2020-09-09,DDN,76.02,BUY,15,10090,12300
2020-09-09,ABC,75.85,BUY,16,11420,14030
2020-09-09,PTL,75.37,BUY,17,5720,7150
2020-09-09,DGW,74.9,BUY,18,9550,11040
2020-09-09,JVC,74.39,BUY,19,5030,5960
2020-09-09,PLC,73.63,BUY,20,16680,19100
2020-09-09,LIG,72.68,BUY,21,4360,5480
2020-09-09,VNP,72.58,BUY,22,5230,6390
2020-09-09,CRE,71.65,BUY,23,6100,6810
2020-09-09,S99,70.71,BUY,24,15390,17880
2020-09-09,DPM,70.53,BUY,25,5570,6210
2020-09-09,VIB,70.49,BUY,26,4520,4920
2020-09-09,PDR,69.86,BUY,27,15580,17350
2020-09-09,GEX,69.67,BUY,28,11650,12920
2020-09-09,NHA,69.57,BUY,29,5700,6620
2020-09-09,ACB,69.43,BUY,30,6600,7250
2020-09-09,SAB,52.16,HOLD,31,68190,69230
2020-09-09,PVD,52.01,HOLD,32,4830,4930
2020-09-09,PAC,51.99,HOLD,33,11160,11350
2020-09-09,PVI,51.94,HOLD,34,19420,19720
2020-09-09,VIP,51.81,HOLD,35,3600,3640
2020-09-09,AMV,51.8,HOLD,36,10260,10410
2020-09-09,TDH,51.74,HOLD,37,7770,7930
2020-09-09,VRE,51.73,HOLD,38,27180,27500
2020-09-09,FTS,51.64,HOLD,39,4740,4830
2020-09-09,PHR,51.64,HOLD,40,22800,23110
2020-09-09,SHS,51.57,HOLD,41,3600,3650
2020-09-09,HAR,51.51,HOLD,42,3630,3730
2020-09-09,TCH,51.46,HOLD,43,9920,10030
2020-09-09,VPS,51.19,HOLD,44,9310,9620
2020-09-09,HCM,51.17,HOLD,45,5930,6000
2020-09-09,DCL,33.06,SELL,46,19820,18380
2020-09-09,VPG,32.08,SELL,47,6080,5570
2020-09-09,NAF,31.09,SELL,48,18210,17190
2020-09-09,SJF,30.27,SELL,49,2360,2090
2020-09-09,PHC,29.45,SELL,50,6640,6290
2020-09-09,HNG,29.17,SELL,51,12400,11340
2020-09-09,ART,28.95,SELL,52,2280,2060
2020-09-09,TVB,28.3,SELL,53,4780,4340
2020-09-09,DPG,28.27,SELL,54,8710,8040
2020-09-09,TVC,26.92,SELL,55,6350,5410
2020-09-09,MST,24.99,SELL,56,2170,1900
2020-09-09,DST,21.45,SELL,57,5050,3900
2020-09-09,DAH,20.0,SELL,58,4840,4150
2020-09-09,VTD,18.41,SELL,59,9130,7230
2020-09-09,TNI,17.32,SELL,60,3020,2640
2020-09-10,TLD,89.34,BUY,1,12710,15970
2020-09-10,HAP,88.34,BUY,2,4570,6410
2020-09-10,SCI,85.39,BUY,3,29780,39440
2020-09-10,VCR,83.16,BUY,4,22150,29680
2020-09-10,VIX,82.99,BUY,5,2870,3590
2020-09-10,MCP,81.66,BUY,6,23610,27950
2020-09-10,NHA,81.4,BUY,7,5650,7050
2020-09-10,BCM,81.09,BUY,8,43540,53350
2020-09-10,GEX,79.93,BUY,9,11730,13570
2020-09-10,TTF,77.78,BUY,10,4880,5740
2020-09-10,MLS,77.74,BUY,11,30140,37680
2020-09-10,OGC,77.47,BUY,12,6010,7160
2020-09-10,S99,77.45,BUY,13,16870,20710
2020-09-10,DDN,77.11,BUY,14,10300,12630
2020-09-10,DGW,76.38,BUY,15,10110,11840
2020-09-10,KSB,75.15,BUY,16,19350,22010
2020-09-10,AFX,75.14,BUY,17,9120,12070
2020-09-10,TTZ,74.27,BUY,18,4710,5660
2020-09-10,LIG,73.81,BUY,19,4180,5310
2020-09-10,VCG,73.28,BUY,20,19090,22740
2020-09-10,DAG,72.7,BUY,21,6080,6730
2020-09-10,DTD,72.61,BUY,22,7050,8060
2020-09-10,PTL,72.56,BUY,23,5870,7180
2020-09-10,LHG,71.82,BUY,24,19460,22580
2020-09-10,CTP,70.94,BUY,25,3900,4820
2020-09-10,PLC,70.86,BUY,26,16920,19070
2020-09-10,SZC,70.74,BUY,27,15430,16990
2020-09-10,HII,70.25,BUY,28,9170,10440
2020-09-10,SEA,70.06,BUY,29,22060,25290
2020-09-10,C69,69.68,BUY,30,8110,9540
2020-09-10,CSM,52.15,HOLD,31,14010,14320
2020-09-10,EVG,51.97,HOLD,32,3260,3370
2020-09-10,PVT,51.85,HOLD,33,5700,5800
2020-09-10,ANV,51.78,HOLD,34,7760,7890
2020-09-10,STH,51.68,HOLD,35,14390,14750
2020-09-10,NCT,51.67,HOLD,36,39280,39670
2020-09-10,TNA,51.56,HOLD,37,12860,13080
2020-09-10,AGM,51.56,HOLD,38,14290,14570
2020-09-10,SDT,51.24,HOLD,39,3740,3860
2020-09-10,NT2,51.13,HOLD,40,16160,16280
2020-09-10,HAH,50.86,HOLD,41,3550,3590
2020-09-10,ABS,50.68,HOLD,42,10180,10350
2020-09-10,TLG,50.64,HOLD,43,20840,21030
2020-09-10,PGN,50.39,HOLD,44,7140,7200
2020-09-10,DRC,50.3,HOLD,45,10100,10180
2020-09-10,TVC,31.25,SELL,46,6590,5810
2020-09-10,ACV,30.8,SELL,47,35230,32940
2020-09-10,PHC,30.78,SELL,48,6640,6310
2020-09-10,APC,30.52,SELL,49,19630,18040
2020-09-10,CTI,30.4,SELL,50,11330,10420
2020-09-10,POW,29.98,SELL,51,7850,7250
2020-09-10,TNI,29.74,SELL,52,3010,2820
2020-09-10,MST,29.39,SELL,53,2170,1950
2020-09-10,ITA,28.89,SELL,54,4360,3980
2020-09-10,VTR,28.84,SELL,55,23140,20750
2020-09-10,DST,28.44,SELL,56,4860,3850
2020-09-10,QCG,28.15,SELL,57,6250,5660
2020-09-10,VPG,25.91,SELL,58,6330,5560
2020-09-10,DAH,18.03,SELL,59,4800,4100
2020-09-10,VTD,15.29,SELL,60,9130,7030
2020-09-11,VCR,89.01,BUY,1,22630,31610
2020-09-11,TLD,88.2,BUY,2,12980,16070
2020-09-11,SCI,86.07,BUY,3,32630,43680
2020-09-11,MCP,85.82,BUY,4,23540,28420
2020-09-11,TTF,85.02,BUY,5,4840,5890
2020-09-11,OGC,84.9,BUY,6,6060,7520
2020-09-11,VIX,82.44,BUY,7,2920,3640
2020-09-11,HAP,80.65,BUY,8,4390,5850
2020-09-11,BCM,77.56,BUY,9,40740,49640
2020-09-11,DGW,77.45,BUY,10,10030,11800
2020-09-11,LIG,77.3,BUY,11,4540,5960
2020-09-11,PTL,77.25,BUY,12,5760,7300
2020-09-11,VCG,76.84,BUY,13,18980,22650
2020-09-11,S99,76.82,BUY,14,15950,19610
2020-09-11,MLS,76.1,BUY,15,29860,36790
2020-09-11,CTP,75.05,BUY,16,3900,4960
